date,value,id,state
2002-03-01,7128.8,FLNA,FL
2002-04-01,7135.2,FLNA,FL
2002-05-01,7146.3,FLNA,FL
2002-06-01,7150.8,FLNA,FL
2002-07-01,7147.5,FLNA,FL
2002-08-01,7160.1,FLNA,FL
2002-09-01,7166.6,FLNA,FL
2002-10-01,7189.7,FLNA,FL
2002-11-01,7194.5,FLNA,FL
2002-12-01,7203.1,FLNA,FL
2003-01-01,7200.8,FLNA,FL
2003-02-01,7202.7,FLNA,FL
2003-03-01,7210.6,FLNA,FL
2003-04-01,7206.9,FLNA,FL
2003-05-01,7212.0,FLNA,FL
2003-06-01,7220.2,FLNA,FL
2003-07-01,7227.3,FLNA,FL
2003-08-01,7235.8,FLNA,FL
2003-09-01,7252.7,FLNA,FL
2003-10-01,7273.7,FLNA,FL
2003-11-01,7279.5,FLNA,FL
2003-12-01,7295.9,FLNA,FL
2004-01-01,7354.8,FLNA,FL
2004-02-01,7373.1,FLNA,FL
2004-03-01,7393.8,FLNA,FL
2004-04-01,7433.6,FLNA,FL
2004-05-01,7454.7,FLNA,FL
2004-06-01,7480.6,FLNA,FL
2004-07-01,7513.0,FLNA,FL
2004-08-01,7517.8,FLNA,FL
2004-09-01,7484.6,FLNA,FL
2004-10-01,7562.3,FLNA,FL
2004-11-01,7603.8,FLNA,FL
2004-12-01,7628.1,FLNA,FL
2005-01-01,7649.9,FLNA,FL
2005-02-01,7670.7,FLNA,FL
2005-03-01,7671.7,FLNA,FL
2005-04-01,7720.4,FLNA,FL
2005-05-01,7754.5,FLNA,FL
2005-06-01,7763.1,FLNA,FL
2005-07-01,7814.3,FLNA,FL
2005-08-01,7837.8,FLNA,FL
2005-09-01,7874.4,FLNA,FL
2005-10-01,7873.7,FLNA,FL
2005-11-01,7883.3,FLNA,FL
2005-12-01,7903.2,FLNA,FL
2006-01-01,7910.4,FLNA,FL
2006-02-01,7922.1,FLNA,FL
2006-03-01,7952.3,FLNA,FL
2006-04-01,7960.0,FLNA,FL
2006-05-01,7977.2,FLNA,FL
2006-06-01,7995.1,FLNA,FL
2006-07-01,7998.3,FLNA,FL
2006-08-01,8016.0,FLNA,FL
2006-09-01,8023.6,FLNA,FL
2006-10-01,8018.4,FLNA,FL
2006-11-01,8026.4,FLNA,FL
2006-12-01,8034.6,FLNA,FL
2007-01-01,8040.2,FLNA,FL
2007-02-01,8042.1,FLNA,FL
2007-03-01,8055.1,FLNA,FL
2007-04-01,8038.6,FLNA,FL
2007-05-01,8031.9,FLNA,FL
2007-06-01,8026.7,FLNA,FL
2007-07-01,7996.6,FLNA,FL
2007-08-01,7983.5,FLNA,FL
2007-09-01,7969.6,FLNA,FL
2007-10-01,7948.8,FLNA,FL
2007-11-01,7943.9,FLNA,FL
2007-12-01,7933.9,FLNA,FL
2008-01-01,7900.3,FLNA,FL
2008-02-01,7891.2,FLNA,FL
2008-03-01,7862.9,FLNA,FL
2008-04-01,7810.2,FLNA,FL
2008-05-01,7777.1,FLNA,FL
2008-06-01,7743.3,FLNA,FL
2008-07-01,7705.4,FLNA,FL
2008-08-01,7670.3,FLNA,FL
2008-09-01,7640.1,FLNA,FL
2008-10-01,7579.1,FLNA,FL
2008-11-01,7533.0,FLNA,FL
2008-12-01,7488.9,FLNA,FL
2009-01-01,7417.4,FLNA,FL
2009-02-01,7361.7,FLNA,FL
2009-03-01,7312.2,FLNA,FL
2009-04-01,7272.7,FLNA,FL
2009-05-01,7249.4,FLNA,FL
2009-06-01,7224.4,FLNA,FL
2009-07-01,7199.2,FLNA,FL
2009-08-01,7174.7,FLNA,FL
2009-09-01,7160.3,FLNA,FL
2009-10-01,7144.8,FLNA,FL
2009-11-01,7146.1,FLNA,FL
2009-12-01,7130.3,FLNA,FL
2010-01-01,7132.2,FLNA,FL
2010-02-01,7131.9,FLNA,FL
2010-03-01,7137.6,FLNA,FL
2010-04-01,7158.0,FLNA,FL
2010-05-01,7201.4,FLNA,FL
2010-06-01,7188.5,FLNA,FL
2010-07-01,7190.4,FLNA,FL
2010-08-01,7191.8,FLNA,FL
2010-09-01,7173.2,FLNA,FL
2010-10-01,7203.6,FLNA,FL
2010-11-01,7197.1,FLNA,FL
2010-12-01,7200.4,FLNA,FL
2011-01-01,7217.6,FLNA,FL
2011-02-01,7213.3,FLNA,FL
2011-03-01,7219.4,FLNA,FL
2011-04-01,7250.0,FLNA,FL
2011-05-01,7243.6,FLNA,FL
2011-06-01,7236.6,FLNA,FL
2011-07-01,7261.2,FLNA,FL
2011-08-01,7264.9,FLNA,FL
2011-09-01,7285.3,FLNA,FL
2011-10-01,7287.3,FLNA,FL
2011-11-01,7293.8,FLNA,FL
2011-12-01,7306.4,FLNA,FL
2012-01-01,7327.8,FLNA,FL
2012-02-01,7337.6,FLNA,FL
2012-03-01,7356.1,FLNA,FL
2012-04-01,7381.5,FLNA,FL
2012-05-01,7381.6,FLNA,FL
2012-06-01,7397.5,FLNA,FL
2012-07-01,7402.1,FLNA,FL
2012-08-01,7412.1,FLNA,FL
2012-09-01,7431.5,FLNA,FL
2012-10-01,7457.4,FLNA,FL
2012-11-01,7465.7,FLNA,FL
2012-12-01,7475.8,FLNA,FL
2013-01-01,7490.0,FLNA,FL
2013-02-01,7512.3,FLNA,FL
2013-03-01,7527.6,FLNA,FL
2013-04-01,7542.1,FLNA,FL
2013-05-01,7555.9,FLNA,FL
2013-06-01,7582.3,FLNA,FL
2013-07-01,7597.2,FLNA,FL
2013-08-01,7616.9,FLNA,FL
2013-09-01,7635.5,FLNA,FL
2013-10-01,7653.0,FLNA,FL
2013-11-01,7670.9,FLNA,FL
2013-12-01,7689.3,FLNA,FL
2014-01-01,7702.3,FLNA,FL
2014-02-01,7723.4,FLNA,FL
2014-03-01,7747.5,FLNA,FL
2014-04-01,7781.4,FLNA,FL
2014-05-01,7800.8,FLNA,FL
2014-06-01,7821.4,FLNA,FL
2014-07-01,7840.2,FLNA,FL
2014-08-01,7864.1,FLNA,FL
2014-09-01,7890.5,FLNA,FL
2014-10-01,7907.5,FLNA,FL
2014-11-01,7936.6,FLNA,FL
2014-12-01,7962.1,FLNA,FL
2015-01-01,7978.7,FLNA,FL
2015-02-01,8000.9,FLNA,FL
2015-03-01,8023.0,FLNA,FL
2015-04-01,8039.4,FLNA,FL
2015-05-01,8075.5,FLNA,FL
2015-06-01,8101.2,FLNA,FL
2015-07-01,8124.7,FLNA,FL
2015-08-01,8150.4,FLNA,FL
2015-09-01,8170.0,FLNA,FL
2015-10-01,8209.9,FLNA,FL
2015-11-01,8238.5,FLNA,FL
2015-12-01,8261.9,FLNA,FL
2016-01-01,8270.0,FLNA,FL
2016-02-01,8293.9,FLNA,FL
2016-03-01,8314.3,FLNA,FL
2016-04-01,8342.3,FLNA,FL
2016-05-01,8363.1,FLNA,FL
2016-06-01,8370.8,FLNA,FL
2016-07-01,8416.9,FLNA,FL
2016-08-01,8429.3,FLNA,FL
2016-09-01,8469.5,FLNA,FL
2016-10-01,8467.2,FLNA,FL
2016-11-01,8480.4,FLNA,FL
2016-12-01,8496.5,FLNA,FL
2017-01-01,8522.5,FLNA,FL
2017-02-01,8528.1,FLNA,FL
2017-03-01,8545.1,FLNA,FL
2017-04-01,8558.4,FLNA,FL
2017-05-01,8576.6,FLNA,FL
2017-06-01,8593.9,FLNA,FL
2017-07-01,8600.2,FLNA,FL
2017-08-01,8610.0,FLNA,FL
2017-09-01,8452.7,FLNA,FL
2017-10-01,8633.0,FLNA,FL
2017-11-01,8650.6,FLNA,FL
2017-12-01,8672.0,FLNA,FL
2018-01-01,8688.8,FLNA,FL
2018-02-01,8710.3,FLNA,FL
2018-03-01,8735.2,FLNA,FL
2018-04-01,8749.8,FLNA,FL
2018-05-01,8762.8,FLNA,FL
2018-06-01,8784.8,FLNA,FL
2018-07-01,8792.5,FLNA,FL
2018-08-01,8824.1,FLNA,FL
2018-09-01,8846.6,FLNA,FL
2018-10-01,8852.6,FLNA,FL
2018-11-01,8864.3,FLNA,FL
2018-12-01,8870.7,FLNA,FL
2019-01-01,8894.8,FLNA,FL
2019-02-01,8916.3,FLNA,FL
2019-03-01,8928.6,FLNA,FL
2019-04-01,8937.4,FLNA,FL
2019-05-01,8944.3,FLNA,FL
2019-06-01,8951.7,FLNA,FL
2019-07-01,8969.7,FLNA,FL
2019-08-01,8995.9,FLNA,FL
2019-09-01,8989.5,FLNA,FL
2019-10-01,9028.2,FLNA,FL
2019-11-01,9047.6,FLNA,FL
2019-12-01,9065.1,FLNA,FL
2020-01-01,9076.5,FLNA,FL
2020-02-01,9086.1,FLNA,FL
2020-03-01,9024.4,FLNA,FL
2020-04-01,7808.1,FLNA,FL
2020-05-01,8046.3,FLNA,FL
2020-06-01,8332.1,FLNA,FL
2020-07-01,8371.6,FLNA,FL
2020-08-01,8411.2,FLNA,FL
2020-09-01,8474.1,FLNA,FL
2020-10-01,8554.4,FLNA,FL
2020-11-01,8594.1,FLNA,FL
2020-12-01,8627.9,FLNA,FL
2021-01-01,8676.6,FLNA,FL
2021-02-01,8712.2,FLNA,FL
2021-03-01,8763.3,FLNA,FL
2021-04-01,8774.7,FLNA,FL
2021-05-01,8835.1,FLNA,FL
2021-06-01,8880.7,FLNA,FL
2021-07-01,8965.2,FLNA,FL
2021-08-01,8988.4,FLNA,FL
2021-09-01,9018.3,FLNA,FL
2021-10-01,9135.4,FLNA,FL
2021-11-01,9179.8,FLNA,FL
2021-12-01,9208.7,FLNA,FL
2022-01-01,9214.2,FLNA,FL
2022-02-01,9280.0,FLNA,FL
2022-03-01,9300.5,FLNA,FL
2022-04-01,9373.4,FLNA,FL
2022-05-01,9403.2,FLNA,FL
2022-06-01,9417.2,FLNA,FL
2022-07-01,9487.2,FLNA,FL
2022-08-01,9517.1,FLNA,FL
2022-09-01,9542.3,FLNA,FL
2022-10-01,9557.7,FLNA,FL
2022-11-01,9575.1,FLNA,FL
2022-12-01,9606.8,FLNA,FL
2023-01-01,9641.2,FLNA,FL
2023-02-01,9666.5,FLNA,FL
2023-03-01,9690.9,FLNA,FL
2023-04-01,9724.9,FLNA,FL
2023-05-01,9748.3,FLNA,FL
2023-06-01,9782.0,FLNA,FL
2023-07-01,9774.6,FLNA,FL
2023-08-01,9788.4,FLNA,FL
2023-09-01,9801.6,FLNA,FL
2023-10-01,9838.4,FLNA,FL
2023-11-01,9846.4,FLNA,FL
2023-12-01,9862.0,FLNA,FL
2024-01-01,9879.6,FLNA,FL
2024-02-01,9895.8,FLNA,FL
2024-03-01,9915.0,FLNA,FL
2024-04-01,9930.2,FLNA,FL
2024-05-01,9938.0,FLNA,FL
2024-06-01,9920.3,FLNA,FL
2024-07-01,9934.9,FLNA,FL
2024-08-01,9950.2,FLNA,FL
2024-09-01,9979.3,FLNA,FL
2024-10-01,9921.4,FLNA,FL
2024-11-01,9972.6,FLNA,FL
2024-12-01,10002.1,FLNA,FL
2025-01-01,10016.7,FLNA,FL
2025-02-01,10031.9,FLNA,FL
2025-03-01,10053.0,FLNA,FL
2025-04-01,10066.2,FLNA,FL
2025-05-01,10082.6,FLNA,FL
2025-06-01,10061.7,FLNA,FL
2025-07-01,10069.0,FLNA,FL
1990-01-01,3017.9,GANA,GA
1990-02-01,3023.8,GANA,GA
1990-03-01,3034.5,GANA,GA
1990-04-01,3027.7,GANA,GA
1990-05-01,3031.5,GANA,GA
1990-06-01,3039.7,GANA,GA
1990-07-01,3036.0,GANA,GA
1990-08-01,3035.9,GANA,GA
1990-09-01,3031.6,GANA,GA
1990-10-01,3017.6,GANA,GA
1990-11-01,3016.0,GANA,GA
1990-12-01,3007.1,GANA,GA
1991-01-01,2995.4,GANA,GA
1991-02-01,2979.5,GANA,GA
1991-03-01,2978.2,GANA,GA
1991-04-01,2970.5,GANA,GA
1991-05-01,2974.7,GANA,GA
1991-06-01,2982.9,GANA,GA
1991-07-01,2969.6,GANA,GA
1991-08-01,2968.6,GANA,GA
1991-09-01,2971.3,GANA,GA
1991-10-01,2970.1,GANA,GA
1991-11-01,2974.2,GANA,GA
1991-12-01,2978.4,GANA,GA
1992-01-01,2990.8,GANA,GA
1992-02-01,2993.8,GANA,GA
1992-03-01,3005.8,GANA,GA
1992-04-01,3008.8,GANA,GA
1992-05-01,3019.4,GANA,GA
1992-06-01,3020.7,GANA,GA
1992-07-01,3033.6,GANA,GA
1992-08-01,3036.6,GANA,GA
1992-09-01,3042.0,GANA,GA
1992-10-01,3060.3,GANA,GA
1992-11-01,3064.4,GANA,GA
1992-12-01,3067.7,GANA,GA
1993-01-01,3078.9,GANA,GA
1993-02-01,3093.1,GANA,GA
1993-03-01,3093.2,GANA,GA
1993-04-01,3111.6,GANA,GA
1993-05-01,3118.6,GANA,GA
1993-06-01,3126.8,GANA,GA
1993-07-01,3150.2,GANA,GA
1993-08-01,3156.8,GANA,GA
1993-09-01,3168.9,GANA,GA
1993-10-01,3198.3,GANA,GA
1993-11-01,3205.8,GANA,GA
1993-12-01,3218.6,GANA,GA
1994-01-01,3232.3,GANA,GA
1994-02-01,3242.7,GANA,GA
1994-03-01,3253.8,GANA,GA
1994-04-01,3266.3,GANA,GA
1994-05-01,3276.4,GANA,GA
1994-06-01,3286.9,GANA,GA
1994-07-01,3298.8,GANA,GA
1994-08-01,3315.2,GANA,GA
1994-09-01,3332.9,GANA,GA
1994-10-01,3346.0,GANA,GA
1994-11-01,3367.5,GANA,GA
1994-12-01,3378.4,GANA,GA
1995-01-01,3389.5,GANA,GA
1995-02-01,3394.5,GANA,GA
1995-03-01,3407.7,GANA,GA
1995-04-01,3415.1,GANA,GA
1995-05-01,3421.1,GANA,GA
1995-06-01,3436.7,GANA,GA
1995-07-01,3424.8,GANA,GA
1995-08-01,3447.2,GANA,GA
1995-09-01,3463.7,GANA,GA
1995-10-01,3464.5,GANA,GA
1995-11-01,3475.9,GANA,GA
1995-12-01,3486.7,GANA,GA
1996-01-01,3499.7,GANA,GA
1996-02-01,3516.5,GANA,GA
1996-03-01,3528.0,GANA,GA
1996-04-01,3540.3,GANA,GA
1996-05-01,3554.1,GANA,GA
1996-06-01,3570.2,GANA,GA
1996-07-01,3625.5,GANA,GA
1996-08-01,3568.8,GANA,GA
1996-09-01,3564.4,GANA,GA
1996-10-01,3573.8,GANA,GA
1996-11-01,3582.4,GANA,GA
1996-12-01,3590.2,GANA,GA
1997-01-01,3599.2,GANA,GA
1997-02-01,3606.7,GANA,GA
1997-03-01,3616.0,GANA,GA
1997-04-01,3623.1,GANA,GA
1997-05-01,3628.8,GANA,GA
1997-06-01,3633.4,GANA,GA
1997-07-01,3641.8,GANA,GA
1997-08-01,3646.6,GANA,GA
1997-09-01,3669.0,GANA,GA
1997-10-01,3679.3,GANA,GA
1997-11-01,3691.7,GANA,GA
1997-12-01,3709.3,GANA,GA
1998-01-01,3720.4,GANA,GA
1998-02-01,3727.4,GANA,GA
1998-03-01,3737.3,GANA,GA
1998-04-01,3732.6,GANA,GA
1998-05-01,3752.2,GANA,GA
1998-06-01,3765.9,GANA,GA
1998-07-01,3774.1,GANA,GA
1998-08-01,3788.2,GANA,GA
1998-09-01,3797.2,GANA,GA
1998-10-01,3806.1,GANA,GA
1998-11-01,3819.2,GANA,GA
1998-12-01,3824.9,GANA,GA
1999-01-01,3813.2,GANA,GA
1999-02-01,3830.0,GANA,GA
1999-03-01,3834.4,GANA,GA
1999-04-01,3862.1,GANA,GA
1999-05-01,3877.9,GANA,GA
1999-06-01,3889.6,GANA,GA
1999-07-01,3893.8,GANA,GA
1999-08-01,3899.1,GANA,GA
1999-09-01,3913.8,GANA,GA
1999-10-01,3922.6,GANA,GA
1999-11-01,3933.5,GANA,GA
1999-12-01,3946.3,GANA,GA
2000-01-01,3933.1,GANA,GA
2000-02-01,3947.4,GANA,GA
2000-03-01,3964.9,GANA,GA
2000-04-01,3963.6,GANA,GA
2000-05-01,3979.8,GANA,GA
2000-06-01,3980.9,GANA,GA
2000-07-01,3992.0,GANA,GA
2000-08-01,3992.3,GANA,GA
2000-09-01,3998.9,GANA,GA
2000-10-01,3997.9,GANA,GA
2000-11-01,3995.7,GANA,GA
2000-12-01,4003.5,GANA,GA
2001-01-01,4011.9,GANA,GA
2001-02-01,4010.1,GANA,GA
2001-03-01,4010.6,GANA,GA
2001-04-01,3985.7,GANA,GA
2001-05-01,3977.5,GANA,GA
2001-06-01,3972.9,GANA,GA
2001-07-01,3963.9,GANA,GA
2001-08-01,3962.8,GANA,GA
2001-09-01,3953.4,GANA,GA
2001-10-01,3943.8,GANA,GA
2001-11-01,3932.9,GANA,GA
2001-12-01,3927.2,GANA,GA
2002-01-01,3894.1,GANA,GA
2002-02-01,3895.4,GANA,GA
2002-03-01,3898.3,GANA,GA
2002-04-01,3902.2,GANA,GA
2002-05-01,3903.0,GANA,GA
2002-06-01,3911.9,GANA,GA
2002-07-01,3891.0,GANA,GA
2002-08-01,3890.4,GANA,GA
2002-09-01,3888.7,GANA,GA
2002-10-01,3894.3,GANA,GA
2002-11-01,3894.8,GANA,GA
2002-12-01,3895.9,GANA,GA
2003-01-01,3869.7,GANA,GA
2003-02-01,3867.6,GANA,GA
2003-03-01,3867.8,GANA,GA
2003-04-01,3863.8,GANA,GA
2003-05-01,3861.6,GANA,GA
2003-06-01,3860.7,GANA,GA
2003-07-01,3867.5,GANA,GA
2003-08-01,3870.2,GANA,GA
2003-09-01,3878.9,GANA,GA
2003-10-01,3869.5,GANA,GA
2003-11-01,3875.0,GANA,GA
2003-12-01,3884.0,GANA,GA
2004-01-01,3884.8,GANA,GA
2004-02-01,3890.8,GANA,GA
2004-03-01,3901.5,GANA,GA
2004-04-01,3907.8,GANA,GA
2004-05-01,3912.4,GANA,GA
2004-06-01,3913.6,GANA,GA
2004-07-01,3928.7,GANA,GA
2004-08-01,3936.0,GANA,GA
2004-09-01,3927.6,GANA,GA
2004-10-01,3952.7,GANA,GA
2004-11-01,3957.6,GANA,GA
2004-12-01,3961.9,GANA,GA
2005-01-01,3977.6,GANA,GA
2005-02-01,3980.7,GANA,GA
2005-03-01,3973.6,GANA,GA
2005-04-01,4010.4,GANA,GA
2005-05-01,4022.1,GANA,GA
2005-06-01,4016.2,GANA,GA
2005-07-01,4030.6,GANA,GA
2005-08-01,4046.6,GANA,GA
2005-09-01,4051.1,GANA,GA
2005-10-01,4052.5,GANA,GA
2005-11-01,4065.2,GANA,GA
2005-12-01,4070.3,GANA,GA
2006-01-01,4083.3,GANA,GA
2006-02-01,4086.3,GANA,GA
2006-03-01,4092.7,GANA,GA
2006-04-01,4105.7,GANA,GA
2006-05-01,4106.4,GANA,GA
2006-06-01,4111.0,GANA,GA
2006-07-01,4106.4,GANA,GA
2006-08-01,4113.3,GANA,GA
2006-09-01,4115.8,GANA,GA
2006-10-01,4133.7,GANA,GA
2006-11-01,4137.7,GANA,GA
2006-12-01,4144.6,GANA,GA
2007-01-01,4161.3,GANA,GA
2007-02-01,4162.9,GANA,GA
2007-03-01,4167.3,GANA,GA
2007-04-01,4162.5,GANA,GA
2007-05-01,4162.9,GANA,GA
2007-06-01,4166.3,GANA,GA
2007-07-01,4162.8,GANA,GA
2007-08-01,4167.4,GANA,GA
2007-09-01,4167.7,GANA,GA
2007-10-01,4167.7,GANA,GA
2007-11-01,4169.0,GANA,GA
2007-12-01,4172.0,GANA,GA
2008-01-01,4177.5,GANA,GA
2008-02-01,4177.3,GANA,GA
2008-03-01,4166.6,GANA,GA
2008-04-01,4156.8,GANA,GA
2008-05-01,4149.2,GANA,GA
2008-06-01,4141.4,GANA,GA
2008-07-01,4125.3,GANA,GA
2008-08-01,4113.7,GANA,GA
2008-09-01,4097.7,GANA,GA
2008-10-01,4074.5,GANA,GA
2008-11-01,4050.6,GANA,GA
2008-12-01,4032.4,GANA,GA
2009-01-01,3998.2,GANA,GA
2009-02-01,3969.6,GANA,GA
2009-03-01,3944.3,GANA,GA
2009-04-01,3923.1,GANA,GA
2009-05-01,3910.0,GANA,GA
2009-06-01,3898.1,GANA,GA
2009-07-01,3880.2,GANA,GA
2009-08-01,3866.5,GANA,GA
2009-09-01,3855.5,GANA,GA
2009-10-01,3851.6,GANA,GA
2009-11-01,3849.5,GANA,GA
2009-12-01,3846.8,GANA,GA
2010-01-01,3838.9,GANA,GA
2010-02-01,3835.1,GANA,GA
2010-03-01,3842.8,GANA,GA
2010-04-01,3847.7,GANA,GA
2010-05-01,3868.7,GANA,GA
2010-06-01,3865.4,GANA,GA
2010-07-01,3871.4,GANA,GA
2010-08-01,3866.8,GANA,GA
2010-09-01,3862.7,GANA,GA
2010-10-01,3874.6,GANA,GA
2010-11-01,3874.0,GANA,GA
2010-12-01,3874.4,GANA,GA
2011-01-01,3851.9,GANA,GA
2011-02-01,3884.9,GANA,GA
2011-03-01,3892.2,GANA,GA
2011-04-01,3902.2,GANA,GA
2011-05-01,3902.9,GANA,GA
2011-06-01,3900.4,GANA,GA
2011-07-01,3908.9,GANA,GA
2011-08-01,3910.1,GANA,GA
2011-09-01,3916.3,GANA,GA
2011-10-01,3910.7,GANA,GA
2011-11-01,3914.8,GANA,GA
2011-12-01,3912.8,GANA,GA
2012-01-01,3923.5,GANA,GA
2012-02-01,3927.1,GANA,GA
2012-03-01,3937.2,GANA,GA
2012-04-01,3943.6,GANA,GA
2012-05-01,3949.8,GANA,GA
2012-06-01,3954.4,GANA,GA
2012-07-01,3949.6,GANA,GA
2012-08-01,3954.6,GANA,GA
2012-09-01,3958.7,GANA,GA
2012-10-01,3972.8,GANA,GA
2012-11-01,3981.7,GANA,GA
2012-12-01,3983.4,GANA,GA
2013-01-01,3998.1,GANA,GA
2013-02-01,4007.2,GANA,GA
2013-03-01,4008.8,GANA,GA
2013-04-01,4015.5,GANA,GA
2013-05-01,4016.5,GANA,GA
2013-06-01,4023.3,GANA,GA
2013-07-01,4029.8,GANA,GA
2013-08-01,4036.6,GANA,GA
2013-09-01,4047.0,GANA,GA
2013-10-01,4058.2,GANA,GA
2013-11-01,4063.9,GANA,GA
2013-12-01,4072.1,GANA,GA
2014-01-01,4082.1,GANA,GA
2014-02-01,4075.3,GANA,GA
2014-03-01,4103.7,GANA,GA
2014-04-01,4119.5,GANA,GA
2014-05-01,4131.2,GANA,GA
2014-06-01,4138.0,GANA,GA
2014-07-01,4153.9,GANA,GA
2014-08-01,4167.1,GANA,GA
2014-09-01,4174.2,GANA,GA
2014-10-01,4180.1,GANA,GA
2014-11-01,4193.6,GANA,GA
2014-12-01,4209.9,GANA,GA
2015-01-01,4206.8,GANA,GA
2015-02-01,4218.1,GANA,GA
2015-03-01,4223.8,GANA,GA
2015-04-01,4224.9,GANA,GA
2015-05-01,4246.2,GANA,GA
2015-06-01,4263.6,GANA,GA
2015-07-01,4267.4,GANA,GA
2015-08-01,4278.2,GANA,GA
2015-09-01,4286.7,GANA,GA
2015-10-01,4304.4,GANA,GA
2015-11-01,4307.9,GANA,GA
2015-12-01,4324.5,GANA,GA
2016-01-01,4323.9,GANA,GA
2016-02-01,4333.1,GANA,GA
2016-03-01,4332.0,GANA,GA
2016-04-01,4355.6,GANA,GA
2016-05-01,4362.7,GANA,GA
2016-06-01,4370.6,GANA,GA
2016-07-01,4381.3,GANA,GA
2016-08-01,4388.6,GANA,GA
2016-09-01,4406.5,GANA,GA
2016-10-01,4405.8,GANA,GA
2016-11-01,4418.6,GANA,GA
2016-12-01,4424.9,GANA,GA
2017-01-01,4419.5,GANA,GA
2017-02-01,4425.6,GANA,GA
2017-03-01,4438.0,GANA,GA
2017-04-01,4440.9,GANA,GA
2017-05-01,4447.1,GANA,GA
2017-06-01,4463.6,GANA,GA
2017-07-01,4463.5,GANA,GA
2017-08-01,4473.8,GANA,GA
2017-09-01,4466.7,GANA,GA
2017-10-01,4490.2,GANA,GA
2017-11-01,4492.6,GANA,GA
2017-12-01,4497.0,GANA,GA
2018-01-01,4498.7,GANA,GA
2018-02-01,4508.4,GANA,GA
2018-03-01,4523.5,GANA,GA
2018-04-01,4522.9,GANA,GA
2018-05-01,4535.1,GANA,GA
2018-06-01,4544.9,GANA,GA
2018-07-01,4552.4,GANA,GA
2018-08-01,4561.0,GANA,GA
2018-09-01,4575.1,GANA,GA
2018-10-01,4570.3,GANA,GA
2018-11-01,4577.4,GANA,GA
2018-12-01,4578.9,GANA,GA
2019-01-01,4603.1,GANA,GA
2019-02-01,4609.2,GANA,GA
2019-03-01,4613.3,GANA,GA
2019-04-01,4615.4,GANA,GA
2019-05-01,4623.4,GANA,GA
2019-06-01,4629.1,GANA,GA
2019-07-01,4633.4,GANA,GA
2019-08-01,4642.3,GANA,GA
2019-09-01,4649.5,GANA,GA
2019-10-01,4649.0,GANA,GA
2019-11-01,4655.0,GANA,GA
2019-12-01,4664.6,GANA,GA
2020-01-01,4675.7,GANA,GA
2020-02-01,4675.3,GANA,GA
2020-03-01,4652.9,GANA,GA
2020-04-01,4066.4,GANA,GA
2020-05-01,4195.8,GANA,GA
2020-06-01,4305.5,GANA,GA
2020-07-01,4332.2,GANA,GA
2020-08-01,4379.9,GANA,GA
2020-09-01,4401.6,GANA,GA
2020-10-01,4443.0,GANA,GA
2020-11-01,4465.4,GANA,GA
2020-12-01,4493.1,GANA,GA
2021-01-01,4495.5,GANA,GA
2021-02-01,4506.1,GANA,GA
2021-03-01,4526.7,GANA,GA
2021-04-01,4529.2,GANA,GA
2021-05-01,4554.8,GANA,GA
2021-06-01,4574.1,GANA,GA
2021-07-01,4626.0,GANA,GA
2021-08-01,4624.3,GANA,GA
2021-09-01,4631.0,GANA,GA
2021-10-01,4688.9,GANA,GA
2021-11-01,4702.9,GANA,GA
2021-12-01,4714.6,GANA,GA
2022-01-01,4720.7,GANA,GA
2022-02-01,4748.0,GANA,GA
2022-03-01,4758.4,GANA,GA
2022-04-01,4789.7,GANA,GA
2022-05-01,4798.0,GANA,GA
2022-06-01,4804.2,GANA,GA
2022-07-01,4836.2,GANA,GA
2022-08-01,4834.3,GANA,GA
2022-09-01,4848.7,GANA,GA
2022-10-01,4860.4,GANA,GA
2022-11-01,4866.9,GANA,GA
2022-12-01,4870.9,GANA,GA
2023-01-01,4887.8,GANA,GA
2023-02-01,4894.8,GANA,GA
2023-03-01,4894.4,GANA,GA
2023-04-01,4895.5,GANA,GA
2023-05-01,4895.0,GANA,GA
2023-06-01,4911.8,GANA,GA
2023-07-01,4906.4,GANA,GA
2023-08-01,4916.6,GANA,GA
2023-09-01,4927.3,GANA,GA
2023-10-01,4927.1,GANA,GA
2023-11-01,4931.8,GANA,GA
2023-12-01,4939.2,GANA,GA
2024-01-01,4938.3,GANA,GA
2024-02-01,4942.0,GANA,GA
2024-03-01,4956.4,GANA,GA
2024-04-01,4967.2,GANA,GA
2024-05-01,4974.1,GANA,GA
2024-06-01,4971.3,GANA,GA
2024-07-01,4968.6,GANA,GA
2024-08-01,4967.3,GANA,GA
2024-09-01,4967.1,GANA,GA
2024-10-01,4968.2,GANA,GA
2024-11-01,4971.2,GANA,GA
2024-12-01,4984.3,GANA,GA
2025-01-01,4963.3,GANA,GA
2025-02-01,4972.6,GANA,GA
2025-03-01,4979.5,GANA,GA
2025-04-01,4983.7,GANA,GA
2025-05-01,4992.0,GANA,GA
2025-06-01,4996.0,GANA,GA
2025-07-01,4995.5,GANA,GA
1990-01-01,517.5,HINA,HI
1990-02-01,521.2,HINA,HI
1990-03-01,521.9,HINA,HI
1990-04-01,526.0,HINA,HI
1990-05-01,527.2,HINA,HI
1990-06-01,529.0,HINA,HI
1990-07-01,529.6,HINA,HI
1990-08-01,530.6,HINA,HI
1990-09-01,530.7,HINA,HI
1990-10-01,535.0,HINA,HI
1990-11-01,537.1,HINA,HI
1990-12-01,536.2,HINA,HI
1991-01-01,540.7,HINA,HI
1991-02-01,537.5,HINA,HI
